title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
,Received in France in 8 days according to the description I strongly recommend very good quality I Love delivered by post Choice,5,2024-03-14 00:00:00 UTC,judge-me,ok,Quinten Kessler,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A40dcb24dcde649be8d39cfa6572bf97bl.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A9e6a270b8c26415a95114cfd662715c3t.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A51da2484861543fa868504c2e512ac272.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A0eb83dc6cc944e6a8c4340e707f33c0e6.jpg",,,review-865e93ba-3e40-44a5-9b64-11ada12953b9
,"Arrived fast, apparently looking good and good quality with respect to the price. The installation needs to be carried out and its operation tested",5,2024-07-02 00:00:00 UTC,judge-me,ok,Sonya Bartell,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A1ae7a39b66464f0bb3fbd8d89b42bca0J.jpg,,,review-9349f874-3a99-494d-b433-749d6c1c6c06
,Good purchase. Thank you for fast delivery. Thanks for your support! Best wishes.,5,2024-02-07 00:00:00 UTC,judge-me,ok,Vergie Barrows,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A3e2eba1a914d49e58d624cf957261a20H.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A3b348646fd244d5a8dc82dc2aec854f93.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A7f531f1093764bc9a6c1c4e1be45f9fcQ.jpg",,,review-736368eb-6c74-493a-afbc-b5a775037176
,The truth is that plastic feels somewhat fragile but let's see how it comes out,5,2024-01-21 00:00:00 UTC,judge-me,ok,Granville Rogahn,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A612a0c09939e499db3e0cbe2a0c2e086P.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A866d3fccc765445da87aa2b149d736acR.jpg",,,review-dd8b8263-08e0-4477-af54-0ab79a1c3c9d
,"Delivery to Ukraine two weeks. Connected to mixer with internal thread. The necessary adapter was included. The swivel mount does not look very reliable and rather flimsy. Not enough compound rigidity. I'm not sure it will last long. But in general, it's probably worth the money.",5,2024-04-09 00:00:00 UTC,judge-me,ok,Adella Flatley,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A0dfe87ff04de41ddaf0bda6388b5a1a2M.jpg,,,review-b21b9100-c1c5-4edd-8c8f-4788cd1206d8
,"It is nice, it arrived quickly but if you need to have very good water pressure to use it correctly.",5,2024-05-02 00:00:00 UTC,judge-me,ok,Ozzie Ward,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A78d73d3082664094a1fa1cfd88e69ca8n.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A61774edff86045e9b0ba537ecd3f59d3E.jpg",,,review-1881bb75-677c-43d2-9be2-c09e372373bd
,"Wonderful, from a touch of pleasure the use of several drops of water.",5,2024-03-04 00:00:00 UTC,judge-me,ok,Herman Mitchell,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A2b5c13c48a5847df93280eaa81a6d5eeZ.jpg,,,review-00ea36c4-b819-4f7d-87c8-43db86f5078e
,"VERY LASCO SNODO. THE WEIGHT OF THE DIFFUSER DOES NOT ALLOW TO KEEP IT IN THE AXIS. INCLUDING INSIDE AND CONSEQUENTLY THE JETS GO TOWARD THE WALL OF THE WORK.
IN SUBSTANCE NOT USABLE IN A CORRECT WAY. REQUEST TO TRY TO CHANGE TO VS. CARE AND EXPENDITURE.",1,2024-02-16 00:00:00 UTC,judge-me,ok,Maddison Ebert,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A8c5327f1a19e4e04a327e49e4e7b62ccF.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Ad4cd4666162a426d8dd2359aaf7ef34fR.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A61762b71d57c47959d81eb4e87517df6i.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Af10794f9dc104009b662e35ba5590400N.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A887f1fe3420e432986f46c9797789863j.jpg",,,review-636e2250-f584-4042-a812-d35440c9e057
,"Excellent article to my wife I have children charm them, it works as is and as described in the publication, in addition in excellent price, and the logistics of the entire trajectory of the great package inform you every direction your article takes. Thanks.",5,2024-05-15 00:00:00 UTC,judge-me,ok,Don Schimmel,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A9503d4a0b3494d50bd5fd6baab6d6ccbO.jpg,,,review-202bf554-452b-44ff-b61e-415d64b92d1d
,The idea is good but the execution is bad. The ball mount is weak. Does not fulfill its purpose. Return the money or send another nozzle.,1,2024-04-19 00:00:00 UTC,judge-me,ok,Marjory Pouros,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/A9c8c88a8389e42eeb4a7c9a9285acf1d3.jpg,,,review-f674b872-73aa-4697-89ea-fa3922e3e259
,"The faucet leaks from the joint attack.
Unusable.",1,2024-04-11 00:00:00 UTC,judge-me,ok,Paolo Gibson,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Ad68184339a804c08ae14c94c48fb979f0.jpg,,,review-9ed8822c-82d7-4abe-9d22-a3fd61e8b59f
,"3 in 1 360� Waterfall Kitchen Faucet, Touch Faucet, Extender for Kitchen Sink",5,2024-02-12 00:00:00 UTC,judge-me,ok,Izaiah Lang,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Aef5420bcb9ba4f9dadb24e3bde05576aN.jpg,,,review-5e948735-c804-4976-834b-8ce8d82e4455
,"3 in 1 360� Waterfall Kitchen Faucet, Touch Faucet, Extender for Kitchen Sink",5,2024-01-21 00:00:00 UTC,judge-me,ok,Leilani Hand,support+anonymous@judge.me,9568391627044,3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink,,,"https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Ac7c46dd8cf424513a6a72b14896309bel.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/3-in-1-360-waterfall-kitchen-faucet-touch-faucet-extender-for-kitchen-sink/Ac343d25a5e204519afa9fda1478762f6c.jpg",,,review-60178269-6f14-436a-bf94-33a1fa49177c
,"Very good peeler even if, for my part, I find the handle a little narrow for my hand.",5,2024-04-14 00:00:00 UTC,judge-me,ok,Jayme Collier,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/Aa3688d6bacb94fbdb74136b795667338p.jpg,,,review-491243a0-c7b1-43ed-9be8-aa5e735cd1b7
,Good product,5,2024-05-09 00:00:00 UTC,judge-me,ok,Durward Reynolds,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A9f59d79ce8bc445da76135fbbafd77e4N.jpg,,,review-5feb277f-28ad-4542-98d1-851c7070edd2
,Produced top. It is worth a pena...com Prem.,5,2024-02-08 00:00:00 UTC,judge-me,ok,Nikki Jenkins,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,"https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/Abfafd1588f0645289e071aa8a1dc2b66Y.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/Aa6ac81ae2283405f830c82d12eaae1890.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A7ef734121ee743f4a70ef9eb77772027L.jpg",,,review-1ef55f69-c806-40bf-a4e1-eeabff6f535b
,Appear to be of good quality,4,2024-07-03 00:00:00 UTC,judge-me,ok,Torrance Auer,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,"https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A83b3b45d6b5c4e7ab21220e6f1a6fc1f8.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A080eeca278454c07b671b8b1b17e7dbdK.jpg",,,review-ca588982-96ce-4bd8-8f65-5de944975885
,Order cleans,5,2024-02-03 00:00:00 UTC,judge-me,ok,Krystel Aufderhar,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A41516e3c75ae491591c6df43cad357bc5.jpg,,,review-c25dab04-9609-4d4a-b8d9-1cc996fce6f6
,ProPeel Stainless Steel Peeler,5,2024-03-13 00:00:00 UTC,judge-me,ok,Clara Klocko,support+anonymous@judge.me,9576391639332,propeel-stainless-steel-peeler,,,https://github.com\gsardar\AliTOGit\raw\master\images/propeel-stainless-steel-peeler/A59fcf8940d3641ee90b3865238e9a371D.jpg,,,review-c88b71ac-5bc5-4f7e-8e56-87190892853f
,Very educational,5,2024-04-19 00:00:00 UTC,aliexpress,ok,Guillermo Reynolds,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ab60258809f1943f2a8e8223624f51074A.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A352828141db344cd91c1363fb0c629a7p.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aede65283f591439cac7004dee6ce2bb9t.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A574e5d880a7e4d8c910a514226ef81aac.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A14b80ca7a3a446a99143917ce51918f8Y.jpg",,,review-3a7cc137-9e9d-421b-8d77-ece0c70b6bd1
,our grandson will love these,5,2024-05-01 00:00:00 UTC,aliexpress,ok,Davin Schowalter,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A265dabd7afc7438292e991498df2725ds.jpg,,,review-c627180a-4983-499f-84a9-72b226966c91
,Arrived very radio!!! Meets Expectations!!! Good product.,4,2024-03-19 00:00:00 UTC,aliexpress,ok,Ramona Hettinger,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9235c7898d2c4affb485c97d99cd4378P.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A89ce7e29c65f467d91cf571a4920e25dC.jpg",,,review-c5db167d-3ca2-4a26-af0f-033045810b81
,Love it,5,2024-03-23 00:00:00 UTC,aliexpress,ok,Elouise Kub,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ac6f5da88145644d28b2559b503b4e200C.jpg,,,review-959d39fa-8a3a-4908-ad10-c8f572f07882
,"The set of four books is very cool.
When writing letters, there are indentations, it will write well. I recommend this book to everyone",5,2024-07-02 00:00:00 UTC,aliexpress,ok,Raul Hamill,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A77d7548071e64250a380da5c431d02adX.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A780dc006de9e471596e37857a2548573o.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Acf0b92b7a12d4855b23915ed641b82b1F.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A92ca96c85e824d7f8d0ea818eeea4f0ar.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A49ac5f5b4cec42c995bf4997989837dbW.jpg",,,review-2b5a3d83-e9e5-429e-8178-a491671047f6
,"Perfectly beautiful, instructive despite being in English, but will help a lot in my son's development",5,2024-05-07 00:00:00 UTC,aliexpress,ok,Cordie Rohan,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A1e5a22e9b58c49cca4042bd298cb4039S.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A997325de5ace4c9290c0ee46cdf00679J.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4d7a7990e844473e995470b2bb82c6df1.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A77151ec7a065403c955d991f630f146c5.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4bd139e2a5494ce19eead880d2dd0518Z.jpg",,,review-1aa2a4cc-f250-4f16-8fe1-f90a1188d1c6
,"The notebooks arrived exactly as described, it is 4 different designs, it includes pens and spare parts, each one has 16 pages, the marks are shallow but it is perfect for children to practice writing, exelent product arrived in Mexico in time without any problem",5,2024-04-10 00:00:00 UTC,aliexpress,ok,Tamara Stamm,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7fc9f27896f846dfa98f5caebf7d616eD.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A996883bc53d7408fb3d08d991187bc47h.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A14f279f8b9fd41ba81a678177da3f0cf3.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A2323ece02f2548e1b535b423e459bbe2D.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A80c6eb2361c54e468ba4de609d42d8c3D.jpg",,,review-ab666a3d-d23d-45dc-8910-19ae3f8f3e0f
,"Despite being in English is worth it, you write and a short time later it disappears to be able to write again.",5,2024-06-28 00:00:00 UTC,aliexpress,ok,Oren Schneider,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8aa3f67bcfaf4cd59bfb72c5d44ced17N.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ad715680e147c420bb705a517e0de2529o.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A61d6ef56e5d04260b43f87eebb321bd1t.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ac6e1d76996c147908306a9a7408891356.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A954c1d1b21b74817841364393a2fac8et.jpg",,,review-55e1eac4-71a6-4320-b486-29c4aacf9681
,"The break-up went for 16 days until the Ukrainian was cut. Me dude matched the books. The Dovs were correct, but everything is good😊",5,2024-06-23 00:00:00 UTC,aliexpress,ok,Dominique Rippin,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9ce5f8e2c2c8451da336d07c9f0dd8643.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aa84243a10f1f4a3db3f431acebfe75f7f.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A62d5bc5cb585420ba966ab46717a056bg.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A43394e44ddb5471c8d9eab7b9772c9f6w.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adedea65377b5405a8d1f590cc04670d7E.jpg",,,review-5b27826a-3ba0-4ac3-be80-91dd23532906
,"I thought the book would be bigger. The material is very good. The letters, numbers and drawings are all in low relief makes it easy for the child to do correctly. Congratulations. The pen takes about 20 minutes to erase.",5,2024-03-12 00:00:00 UTC,aliexpress,ok,Brannon Hand,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9a746d10eb5444189f4ccbd6cebacbc14.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A6710c5b7d9804f4ba15767a2046ce4a1a.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9a8b2a3c5f894376841898bf7a1b7a08Z.jpg",,,review-aacba5e2-f1ea-4017-b182-1d6c4f911f68
,"They are very beautiful and have reliefs to help the children practice, I loved them and my little one too💕✨Arrived too fast, thank you seller",5,2024-03-15 00:00:00 UTC,aliexpress,ok,Providenci Cummings,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A5ea3ed106ae0441ebbef31d9538f82bbi.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adb0494cb775c452abff93c9f6d93117d3.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A05bc6f856f8340dbb24fc3245c8720a0e.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aa917c6071a7641f2a9ca0b8e2772e1159.jpg",,,review-79c1b990-2ca0-413d-b7c1-67b72469d330
,"Wonderful Product he is a man of the people.,,,,,,,,, Tatinetinititititititititititin",5,2024-03-20 00:00:00 UTC,aliexpress,ok,Laurie Keebler,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8599c06acd7f474f9252953585f1b097x.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A40192f60835e46c5a833274905de8ec15.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4029e0b2c7da468cb884910ebd078a3dU.jpg",,,review-d68fce32-e8cf-4a24-a3d4-03e27738be03
,Great products for kids who also begins first grade at school.,5,2024-06-08 00:00:00 UTC,aliexpress,ok,Mertie Kuphal,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7a856953c37b4a9782812d109b96bb2eR.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Af11ac84378274d03a5ceae14fbd5cb10b.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aaa68b6f4b45e4ea181b84fa140201548D.jpg",,,review-1bd7acc7-83f5-4f18-aea3-dfc2728a53dc
,Charming brochures are worth their price and teach English excellent!!!!,5,2024-07-07 00:00:00 UTC,aliexpress,ok,Camren Baumbach,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Acb426aff7d244db8891e792cf0d1c718T.jpg,,,review-f623c4fa-c48e-4326-9f2c-a2945216afea
,Super! My child loves it. A few pen cartridges plus a pen. Plus a pen cap to practice a dolphin grip. The ink actually disappears after a couple of minutes. The books came well secured. They are not bent,5,2024-02-29 00:00:00 UTC,aliexpress,ok,Erin Bosco,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A6406d88dacba4e21909b59ee56d76a70j.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A7e4263b1ae464e63a2764f1d139da89d8.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Af7b22af9642e4e329c6c71eebb8d266dM.jpg",,,review-7ac11ac5-915c-45b1-9371-69007c43b7f6
,"Excellent product, my happy daughter, arrived ahead of schedule. Recommended, includes gel pen",5,2024-02-20 00:00:00 UTC,aliexpress,ok,Retha Mraz,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A4b5a8ee1e6ed4a3f913ec3078781e69fF.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Adb45f2c66b034988acb354e3d7fece946.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Aaa1cbbd114fa4893836f46a7b8667133I.jpg",,,review-d23fb654-ec5a-4519-add0-9797c6e9e6ae
,Accompanies a pen with refill. Pretty cool. My 4-year-old daughter enjoyed the Bessa. I recommend it.,5,2024-04-04 00:00:00 UTC,aliexpress,ok,Abel Zieme,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A94836aefb9c14c20a1b2d9f69b3dccaeG.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A50438af903ae490fa2cc62eecc9a537eo.jpg",,,review-808ee933-641e-4acd-9fed-2d5779dc6f9a
,"Came wrapped in the transparent plastic and accompanied by a pen with 5 refis, it also accompanies a ""thimbal"", it takes about 5 min to disappear, had some points where it was stained, but overall the quality is good, the pages are of a more resistant material, they are not (thin) pages, Arrived fast, recommend the seller and purchase, good cost benefit.",5,2024-04-13 00:00:00 UTC,aliexpress,ok,Christa Harber,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Af8ee5e70fa29462e93a602bc378502c6a.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ac5130dfd16994a99a370d4af50eb4302f.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A73df2e1fdb9441819e939f9e91b65e90M.jpg",,,review-91c0648f-018b-4c34-8b4b-7509805cb621
,"The shipment came fast .. And the product with high pins
Thank you liked thanks",5,2024-03-12 00:00:00 UTC,aliexpress,ok,Meggie Lang,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ae94cf60cc6d94d55b8c7dea0154c756fY.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ac6902b4533764cc5821ae6c48f3b2b3ag.jpg",,,review-e04f66d5-1c04-4497-b901-3be97edd5070
,I recommend it. Bought through coins for 200 UAH 4 zoshita),5,2024-02-17 00:00:00 UTC,aliexpress,ok,Luciano Kutch,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A237e2f9e353944b290d578620c2f96aaO.jpg,,,review-199b6b93-4bc0-46d1-a1b7-742c37d38b4d
,"Sešítky jsou tenké a formát A5. Tvary K obtahování jsou opravdu lehce promáčklé. Jsou ZDE I různé úkroy (doplňovačky, spojovačky ATP.) Součástí balení je Pero s gumovým sundavacim úchopem a 5 náplněmi. Ještě jsem nevyzkoušená ale ASI není mazací.",5,2024-06-10 00:00:00 UTC,aliexpress,ok,Jaida Bartell,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,"https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Abbf4eaca575c4e1fa0170e4c9c6354ebS.jpg,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A18a3d17704f84a81ae4520d23e4973e0s.jpg",,,review-40de3eef-269e-4945-98f9-34f32383d7c5
,"Duge Classes
And the pen is just a charivna, there you will go through an hour, and you will take it!",5,2024-07-12 00:00:00 UTC,aliexpress,ok,Janick Vandervort,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/Ac3933051cb164d92957c297d1d477050k.jpg,,,review-31558b65-c4e3-459f-b722-9ea782db1ad2
,"Very useful, you have to teach the child and later use it very well, you have to clean with a semi-wet cloth",5,2024-03-17 00:00:00 UTC,aliexpress,ok,Opal Bradtke,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A70dde4c4cab9486490aec4b93e361d9eK.jpg,,,review-a135c6bc-174e-4eb6-b4dc-e0f1b9af2488
,"Great, endless fun, the pen disappears after a few minutes, I heartily recommend. Fast delivery to Germany.",5,2024-06-12 00:00:00 UTC,aliexpress,ok,April Blanda,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A9c4f08bb773a43fa914b86957740bf34K.jpg,,,review-fc4e1f72-69b1-4487-af7b-a66cb93f236b
,Second time I bought you liked my nephews thank you🙂,5,2024-03-09 00:00:00 UTC,aliexpress,ok,Dejah Kuvalis,support+anonymous@judge.me,9593146212644,magic-practice-copybook,,,https://github.com\gsardar\AliTOGit\raw\master\images/magic-practice-copybook/A8628e66e83ee40e4b86fd7596047856cd.jpg,,,review-335a407c-0781-49da-9077-5cf30ee0a5bd
